SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
1720,3,1,Suburb,1960,"AED 1,68,438"
1049,5,1,Urban,1959,"AED 2,25,611"
2084,4,1,Suburb,1996,"AED 2,34,213"
1242,5,3,Suburb,2017,"AED 1,67,304"
2292,5,1,Urban,1971,"AED 3,48,694"
2163,3,1,Urban,1977,"AED 2,95,531"
2180,4,1,Suburb,1972,"AED 2,93,706"
1596,5,2,Suburb,1982,"AED 2,52,029"
2619,2,3,Rural,1957,"AED 2,91,069"
1275,3,2,Urban,1985,"AED 1,14,354"
2054,5,3,Urban,2015,"AED 1,94,272"
1007,3,1,Rural,1980,"AED 49,151"
2815,5,2,Rural,1978,"AED 3,16,943"
1714,5,2,Rural,1954,"AED 1,95,235"
2958,5,3,Suburb,2018,"AED 2,87,850"
1032,2,3,Rural,1972,"AED 43,908"
1809,2,1,Urban,1986,"AED 2,52,765"
2678,2,1,Rural,1987,"AED 2,42,018"
2475,5,1,Rural,2002,"AED 2,12,428"
2472,2,2,Rural,1985,"AED 2,01,650"
1927,3,1,Urban,2012,"AED 2,54,584"
2930,2,1,Urban,2019,"AED 2,58,714"
1861,3,1,Rural,1999,"AED 1,78,561"
1036,4,2,Suburb,2011,"AED 1,30,470"
2682,4,3,Suburb,2011,"AED 2,95,030"
2970,2,2,Suburb,1978,"AED 2,82,609"
2763,2,1,Suburb,1973,"AED 2,81,663"
1033,3,3,Suburb,1985,"AED 1,21,786"
1454,5,2,Urban,1959,"AED 1,60,753"
1443,3,1,Urban,1956,"AED 1,89,661"
2260,4,2,Suburb,1987,"AED 2,20,173"
1211,5,2,Urban,1998,"AED 1,57,383"
2844,3,1,Suburb,1954,"AED 3,32,319"
2163,2,1,Rural,1998,"AED 1,75,514"
1701,4,3,Suburb,1999,"AED 1,92,180"
1607,4,3,Urban,1996,"AED 1,64,227"
2729,2,3,Rural,1958,"AED 3,89,632"
1981,3,1,Suburb,1952,"AED 2,11,794"
1360,2,2,Rural,1957,"AED 1,40,703"
1303,3,3,Suburb,2007,"AED 2,12,536"
1295,4,1,Suburb,1969,"AED 1,04,253"
1151,2,3,Urban,1965,"AED 1,68,417"
2969,4,1,Rural,1961,"AED 3,10,618"
2246,4,2,Rural,1951,"AED 2,82,664"
2219,5,1,Rural,2003,"AED 2,32,930"
1599,2,3,Suburb,2016,"AED 1,28,355"
2322,4,1,Rural,1974,"AED 2,30,302"
2552,3,2,Suburb,1958,"AED 2,26,003"
2511,2,3,Urban,1995,"AED 2,55,699"
1210,3,3,Urban,1980,"AED 1,58,370"
1231,3,2,Suburb,1970,"AED 88,636"
1869,3,1,Urban,2020,"AED 1,95,821"
1694,2,2,Rural,1992,"AED 2,22,505"
2697,3,2,Suburb,1986,"AED 3,47,168"
1366,2,2,Rural,1979,"AED 2,01,399"
1480,5,1,Suburb,1996,"AED 70,577"
2605,3,3,Urban,1983,"AED 3,36,458"
1571,2,2,Rural,1953,"AED 2,37,517"
2202,3,1,Urban,1955,"AED 2,41,652"
2507,4,3,Urban,1989,"AED 2,52,031"
2612,3,1,Rural,1968,"AED 1,69,286"
2518,4,2,Urban,1959,"AED 3,01,335"
2992,4,2,Urban,1983,"AED 3,12,132"
2570,3,1,Rural,1965,"AED 1,70,025"
1929,3,1,Rural,2016,"AED 2,43,138"
2039,4,2,Suburb,1965,"AED 1,99,145"
1465,5,1,Rural,1980,"AED 1,92,932"
2425,2,2,Suburb,1972,"AED 2,54,619"
1293,3,1,Rural,1987,"AED 1,64,348"
1170,4,3,Rural,2018,"AED 72,005"
2055,2,1,Rural,1974,"AED 2,03,358"
1262,3,3,Urban,2018,"AED 25,692"
2238,2,1,Suburb,2001,"AED 2,54,872"
1557,4,1,Rural,2015,"AED 2,77,103"
1188,3,3,Rural,2015,"AED 2,23,292"
1785,5,2,Suburb,2017,"AED 1,94,895"
1582,2,3,Urban,1983,"AED 1,57,992"
2001,3,1,Rural,2021,"AED 1,62,474"
2831,2,2,Suburb,2015,"AED 2,64,183"
1599,2,2,Rural,1964,"AED 2,27,949"
1845,3,1,Rural,2021,"AED 2,34,776"
2969,3,3,Urban,2013,"AED 3,09,841"
2284,3,2,Urban,1982,"AED 2,68,637"
2205,4,3,Suburb,1950,"AED 2,98,528"
2528,3,2,Rural,1997,"AED 2,44,419"
1341,2,1,Urban,2017,"AED 1,56,075"
1953,3,2,Rural,1951,"AED 1,63,201"
1021,4,1,Suburb,1954,"AED 1,28,750"
2097,4,1,Suburb,2019,"AED 2,72,485"
2625,3,1,Suburb,2006,"AED 2,24,463"
2870,2,2,Urban,1976,"AED 2,81,894"
1165,4,3,Suburb,1998,"AED 89,498"
1233,2,3,Urban,1981,"AED 1,48,825"
2398,5,2,Urban,1966,"AED 1,79,578"
2456,4,3,Urban,1985,"AED 2,56,431"
1640,5,3,Urban,1966,"AED 2,26,392"
2357,4,3,Suburb,2011,"AED 1,57,732"
2827,2,1,Urban,1964,"AED 3,32,954"
1606,5,2,Suburb,1963,"AED 3,09,247"
1539,2,2,Urban,2010,"AED 1,57,621"
2889,4,1,Rural,2015,"AED 3,07,000"
2058,2,2,Urban,1977,"AED 1,44,523"
2467,5,1,Rural,2009,"AED 2,49,928"
2254,3,3,Suburb,1955,"AED 2,68,929"
1317,3,1,Rural,1991,"AED 1,74,555"
1342,4,1,Suburb,1953,"AED 1,46,864"
2453,3,3,Suburb,1958,"AED 2,51,960"
2899,4,2,Rural,1967,"AED 2,75,796"
1978,2,3,Rural,1953,"AED 2,01,624"
1636,2,1,Urban,1954,"AED 1,62,614"
2489,5,2,Suburb,2012,"AED 2,50,838"
1078,5,1,Suburb,2015,"-AED 6,159"
1892,3,2,Rural,2017,"AED 1,72,454"
1572,2,3,Urban,1989,"AED 1,53,323"
1448,5,2,Suburb,2005,"AED 1,78,025"
2752,3,3,Urban,2003,"AED 2,92,783"
1281,4,2,Urban,2017,"AED 1,85,115"
1674,5,1,Urban,1981,"AED 2,82,290"
1056,5,2,Suburb,2015,"AED 2,66,781"
2998,3,2,Urban,2021,"AED 3,89,878"
1190,5,3,Urban,1985,"AED 87,994"
1643,3,3,Rural,2007,"AED 2,02,452"
2486,5,2,Rural,2021,"AED 3,09,031"
1041,2,1,Urban,1973,"AED 1,66,698"
2509,2,2,Urban,1989,"AED 2,65,429"
2196,2,2,Suburb,2018,"AED 1,69,843"
1678,5,1,Urban,1963,"AED 1,13,865"
2273,3,3,Suburb,1990,"AED 2,27,225"
2533,2,2,Urban,1974,"AED 3,16,720"
1501,4,2,Rural,2002,"AED 1,91,706"
2216,5,2,Suburb,1997,"AED 1,85,011"
1789,3,3,Urban,1974,"AED 2,54,078"
2930,5,1,Urban,1993,"AED 3,82,271"
1749,3,1,Suburb,1995,"AED 1,09,353"
1741,3,1,Rural,2010,"AED 1,88,549"
1164,5,2,Urban,2017,"AED 1,84,916"
1754,4,3,Suburb,1968,"AED 1,34,603"
1089,4,1,Suburb,1969,"AED 1,68,143"
2714,5,2,Urban,1976,"AED 3,00,439"
1986,2,2,Urban,1972,"AED 2,64,864"
2081,2,2,Rural,1988,"AED 2,24,869"
2996,3,1,Urban,1996,"AED 4,09,240"
2286,2,3,Rural,1993,"AED 2,33,842"
1647,5,3,Suburb,1996,"AED 1,97,061"
1749,5,2,Urban,1988,"AED 1,59,321"
1818,4,2,Urban,2011,"AED 2,28,123"
1242,2,2,Rural,1991,"AED 1,70,138"
1662,2,2,Urban,1997,"AED 2,41,554"
1857,3,2,Rural,2007,"AED 2,36,562"
2899,5,3,Urban,1975,"AED 3,46,941"
2782,5,3,Urban,1956,"AED 2,15,737"
1218,5,1,Urban,2014,"AED 1,88,270"
1008,4,2,Rural,2021,"AED 66,743"
1429,4,3,Urban,2004,"AED 1,48,623"
2829,4,3,Suburb,2012,"AED 2,37,205"
2902,5,1,Rural,1967,"AED 3,07,308"
1012,5,1,Urban,2003,"AED 1,70,318"
2798,2,3,Rural,2010,"AED 3,74,943"
1906,5,1,Urban,2005,"AED 1,90,354"
1969,5,3,Suburb,1975,"AED 2,08,925"
2248,4,1,Suburb,1985,"AED 2,12,762"
2766,2,3,Rural,1956,"AED 3,24,332"
1689,5,3,Suburb,1980,"AED 1,45,822"
2782,3,3,Urban,1971,"AED 2,31,521"
2090,4,2,Urban,2012,"AED 3,05,058"
2832,3,2,Suburb,1992,"AED 1,82,511"
2692,2,3,Urban,1989,"AED 2,92,208"
1676,4,1,Urban,1951,"AED 1,32,478"
2526,2,2,Urban,2002,"AED 3,23,391"
1183,5,2,Urban,1981,"AED 1,87,516"
2004,4,2,Urban,1950,"AED 2,14,161"
1207,2,2,Urban,2017,"AED 29,992"
1527,2,1,Suburb,1987,"AED 1,24,442"
2323,2,1,Urban,1994,"AED 2,39,736"
1817,3,2,Suburb,1953,"AED 2,37,257"
2002,4,2,Rural,1990,"AED 2,57,869"
2264,2,1,Suburb,1997,"AED 2,68,688"
1454,4,1,Rural,1960,"AED 86,549"
2998,5,1,Suburb,2010,"AED 3,00,361"
2765,5,3,Suburb,2019,"AED 2,78,028"
1901,2,1,Rural,1957,"AED 1,91,095"
2553,4,2,Urban,1968,"AED 2,88,104"
2682,2,1,Urban,1954,"AED 3,55,368"
1243,2,2,Suburb,1974,"AED 1,19,497"
2586,3,3,Rural,1958,"AED 2,97,935"
2985,4,2,Rural,2014,"AED 3,77,740"
1770,3,1,Urban,1996,"AED 1,30,677"
1237,2,3,Suburb,2015,"AED 1,53,161"
2269,3,3,Rural,1993,"AED 2,84,636"
1344,3,1,Urban,1991,"AED 96,821"
2507,3,3,Suburb,1974,"AED 3,34,518"
1309,5,2,Urban,1961,"AED 1,79,609"
2584,5,1,Suburb,1978,"AED 3,50,272"
2307,3,3,Urban,1961,"AED 3,15,556"
1037,4,2,Urban,2020,"AED 1,44,836"
2819,5,2,Rural,1988,"AED 2,87,794"
1031,3,3,Suburb,2004,"AED 1,64,630"
2266,2,1,Urban,1988,"AED 1,09,871"
2576,5,2,Urban,2001,"AED 2,39,558"
1291,2,3,Urban,1978,"AED 1,44,576"
2638,3,1,Urban,1991,"AED 2,98,250"
1291,3,1,Rural,1961,"AED 2,84,103"
2642,3,2,Urban,1980,"AED 3,35,606"
1757,2,1,Rural,1987,"AED 3,10,465"
2405,5,2,Urban,1984,"AED 2,58,676"
2622,3,1,Suburb,2010,"AED 2,34,377"
1577,4,2,Rural,2004,"AED 1,62,019"
2161,3,3,Suburb,1964,"AED 2,36,065"
2861,5,1,Suburb,1965,"AED 2,26,073"
2223,5,2,Suburb,1968,"AED 2,53,095"
2358,4,1,Rural,2007,"AED 2,65,311"
1604,3,3,Urban,1978,"AED 87,906"
1446,5,1,Suburb,1979,"AED 1,73,078"
2371,5,3,Urban,2005,"AED 1,95,613"
1277,5,1,Urban,2002,"AED 1,43,565"
1993,2,1,Urban,1974,"AED 2,42,250"
1531,5,3,Urban,2021,"AED 1,03,771"
2824,5,3,Rural,1963,"AED 2,94,030"
2422,2,2,Urban,1967,"AED 3,12,516"
2414,3,2,Urban,1957,"AED 2,88,780"
1983,4,3,Rural,1981,"AED 2,32,887"
1601,2,1,Rural,2004,"AED 1,92,409"
1561,2,3,Urban,1964,"AED 1,16,356"
2033,2,2,Rural,1967,"AED 1,79,984"
1590,5,2,Urban,1961,"AED 1,84,372"
2572,3,1,Urban,1963,"AED 2,54,596"
1058,3,2,Suburb,2007,"AED 1,55,277"
2111,3,1,Suburb,1968,"AED 2,58,027"
1458,4,3,Suburb,1987,"AED 1,59,276"
1103,3,1,Urban,2013,"AED 1,85,274"
1830,4,2,Rural,1996,"AED 1,57,984"
1788,5,2,Urban,2017,"AED 2,32,193"
1103,3,2,Suburb,1977,"AED 2,08,662"
2277,4,2,Urban,1970,"AED 3,18,109"
1741,5,1,Rural,1985,"AED 1,21,490"
2358,5,1,Rural,1951,"AED 3,16,778"
2486,4,1,Urban,1966,"AED 2,11,451"
2572,5,1,Rural,2014,"AED 1,63,570"
1300,5,3,Rural,1976,"AED 1,87,929"
1653,3,1,Suburb,1991,"AED 2,29,834"
1554,4,1,Suburb,1956,"AED 1,11,122"
1627,5,1,Urban,2015,"AED 2,67,415"
2364,2,2,Urban,2014,"AED 2,42,176"
2515,2,1,Rural,1993,"AED 2,20,815"
2107,5,3,Rural,1967,"AED 2,62,815"
1928,3,1,Rural,1980,"AED 2,47,027"
2282,2,3,Urban,2003,"AED 2,93,370"
1359,3,2,Suburb,1991,"AED 1,19,423"
1086,5,2,Rural,2015,"AED 1,57,904"
1427,4,1,Urban,1959,"AED 1,75,936"
1366,5,3,Urban,1957,"AED 1,08,058"
1342,5,2,Urban,2020,"AED 1,14,469"
1346,2,3,Urban,1954,"AED 1,81,100"
2826,4,2,Urban,1959,"AED 2,88,815"
2944,3,2,Suburb,1974,"AED 3,39,355"
1095,3,3,Rural,1957,"AED 1,87,619"
2278,4,3,Rural,2004,"AED 2,65,968"
2877,3,1,Rural,1979,"AED 3,54,687"
2159,2,2,Urban,2000,"AED 2,51,450"
2271,5,3,Suburb,1979,"AED 3,28,714"
2522,3,1,Urban,1959,"AED 3,12,789"
1883,2,3,Urban,1993,"AED 2,62,501"
2981,3,2,Suburb,1960,"AED 3,12,871"
1485,2,3,Suburb,1995,"AED 1,40,929"
2425,3,1,Suburb,1994,"AED 2,78,322"
1603,3,3,Rural,1988,"AED 1,56,520"
1411,4,3,Rural,2000,"AED 2,43,366"
2994,4,3,Suburb,2015,"AED 3,47,455"
2931,2,3,Urban,2012,"AED 3,47,969"
1447,4,1,Rural,1972,"AED 1,64,162"
1246,5,2,Suburb,1954,"AED 1,84,038"
1769,4,2,Suburb,2014,"AED 66,189"
1698,2,2,Rural,1981,"AED 2,44,276"
1420,4,1,Suburb,1996,"AED 35,211"
1123,2,1,Suburb,1998,"AED 86,766"
2283,5,3,Urban,1958,"AED 2,68,579"
2192,2,2,Rural,2004,"AED 2,60,904"
1940,2,2,Suburb,1961,"AED 2,96,595"
1876,5,2,Urban,2012,"AED 2,17,668"
2134,5,1,Urban,1956,"AED 2,77,134"
2313,2,3,Rural,1978,"AED 2,05,611"
2622,3,3,Rural,1992,"AED 3,49,627"
1012,3,2,Rural,1957,"AED 1,16,033"
2286,2,1,Urban,2017,"AED 2,10,518"
1799,4,1,Urban,2013,"AED 2,13,399"
2046,2,3,Rural,2004,"AED 2,28,481"
1944,2,3,Rural,1978,"AED 2,63,746"
1199,4,1,Suburb,1997,"AED 2,48,373"
2265,5,1,Rural,1988,"AED 2,25,723"
2262,2,1,Rural,1998,"AED 1,18,308"
1302,3,3,Rural,1961,"AED 2,37,259"
2188,5,3,Urban,2017,"AED 3,05,588"
1737,5,3,Rural,2004,"AED 2,41,918"
1175,2,2,Rural,1999,"AED 1,44,843"
2052,3,1,Rural,1969,"AED 2,72,983"
1676,4,2,Rural,1955,"AED 1,58,131"
1534,4,1,Suburb,2000,"AED 2,15,571"
2317,4,1,Urban,1986,"AED 2,27,261"
1476,3,2,Suburb,1981,"AED 2,70,930"
1382,5,3,Rural,2020,"AED 1,44,499"
1555,5,2,Suburb,2009,"AED 1,20,622"
2796,2,1,Rural,1990,"AED 3,28,167"
2715,5,3,Suburb,1979,"AED 3,49,119"
2319,5,2,Suburb,1968,"AED 2,75,767"
2674,4,3,Rural,1971,"AED 2,69,840"
1333,4,2,Urban,2009,"AED 1,19,161"
2271,4,2,Urban,1978,"AED 3,52,280"
2264,5,3,Rural,1991,"AED 2,51,681"
2129,2,3,Urban,2003,"AED 1,73,950"
1897,5,3,Rural,1999,"AED 1,68,663"
1930,2,3,Suburb,1967,"AED 2,36,138"
1684,5,2,Suburb,1957,"AED 2,18,851"
1560,3,3,Suburb,1956,"AED 1,20,424"
1122,5,2,Rural,2006,"AED 1,10,856"
2058,3,3,Suburb,1986,"AED 2,57,124"
1617,2,2,Rural,1983,"AED 2,27,869"
1987,5,2,Urban,1989,"AED 2,70,500"
1839,5,2,Rural,1984,"AED 2,06,339"
1415,2,3,Urban,1954,"AED 1,69,139"
1707,4,1,Rural,2020,"AED 2,05,588"
2644,4,1,Rural,1956,"AED 2,78,171"
1636,3,3,Urban,1961,"AED 2,17,093"
2350,5,1,Rural,1989,"AED 2,74,439"
2318,4,1,Suburb,2012,"AED 3,19,443"
2455,2,3,Urban,1991,"AED 2,59,905"
1346,2,1,Urban,1997,"AED 92,309"
1036,5,3,Suburb,1955,"AED 1,04,195"
2723,3,1,Urban,1957,"AED 3,00,995"
1511,2,2,Rural,1958,"AED 1,07,820"
1848,5,2,Suburb,1950,"AED 2,18,441"
2993,3,2,Rural,2005,"AED 3,42,446"
2923,4,2,Urban,1988,"AED 3,19,771"
1534,5,2,Suburb,1982,"AED 1,19,409"
1909,3,2,Urban,2020,"AED 2,01,342"
1772,2,3,Rural,2011,"AED 2,38,003"
2729,4,3,Suburb,1963,"AED 2,79,123"
2901,2,1,Suburb,1966,"AED 3,19,260"
1663,2,2,Rural,2000,"AED 1,53,910"
2041,4,2,Rural,1955,"AED 2,14,298"
1026,5,1,Urban,1964,"AED 1,49,002"
1535,5,3,Suburb,2013,"AED 1,46,768"
2052,5,2,Urban,1980,"AED 3,15,322"
2674,2,3,Urban,1988,"AED 3,14,810"
2007,2,3,Urban,1997,"AED 1,90,927"
1657,5,3,Urban,1954,"AED 1,60,848"
2658,5,3,Suburb,1987,"AED 3,50,267"
1639,4,2,Urban,1978,"AED 3,03,642"
2903,2,3,Rural,1957,"AED 2,88,507"
2140,3,2,Urban,1989,"AED 89,419"
2155,5,1,Suburb,1980,"AED 2,33,893"
2312,5,1,Suburb,1979,"AED 3,10,246"
2741,2,1,Suburb,1981,"AED 2,53,284"
2259,5,3,Rural,2013,"AED 2,84,744"
1041,5,1,Suburb,1988,"AED 78,711"
2183,2,3,Urban,1950,"AED 2,96,731"
2787,5,2,Suburb,1999,"AED 2,97,117"
2714,4,1,Suburb,1969,"AED 3,18,387"
2148,3,3,Rural,1991,"AED 2,82,023"
2283,2,2,Urban,2004,"AED 2,77,791"
2299,4,3,Rural,1964,"AED 3,16,004"
1212,2,3,Suburb,1952,"AED 1,45,816"
2986,2,2,Rural,1953,"AED 2,82,908"
2496,2,2,Urban,1967,"AED 2,65,370"
1835,3,1,Urban,1961,"AED 90,581"
1701,4,3,Urban,1962,"AED 2,62,028"
2593,3,1,Urban,1968,"AED 2,95,379"
2454,2,3,Urban,2000,"AED 3,38,559"
2738,5,3,Rural,1984,"AED 3,05,248"
1079,3,1,Urban,2007,"AED 1,84,233"
1954,5,1,Rural,2016,"AED 2,20,396"
2251,2,3,Suburb,1953,"AED 2,57,129"
1901,5,2,Urban,1959,"AED 2,17,930"
2118,3,3,Rural,1995,"AED 2,38,852"
1423,4,1,Suburb,1979,"AED 1,35,249"
2996,5,3,Urban,2010,"AED 4,48,411"
1918,3,3,Urban,2020,"AED 2,41,830"
2971,4,2,Suburb,1975,"AED 4,36,871"
1515,2,2,Urban,1994,"AED 1,84,639"
1164,4,2,Suburb,1991,"AED 1,36,367"
2449,2,1,Suburb,1999,"AED 2,70,099"
1996,3,2,Urban,2019,"AED 2,48,408"
2835,3,3,Suburb,1960,"AED 3,90,326"
1992,4,2,Suburb,1991,"AED 1,87,272"
1892,3,1,Urban,1972,"AED 3,23,535"
2015,3,1,Rural,2006,"AED 1,51,501"
2065,2,1,Rural,1994,"AED 1,38,245"
2820,3,1,Suburb,2006,"AED 3,41,295"
1740,5,2,Suburb,1990,"AED 1,93,505"
2426,2,3,Suburb,1976,"AED 2,37,796"
1754,5,3,Rural,1967,"AED 1,70,162"
2747,4,3,Urban,2000,"AED 3,42,689"
1415,5,3,Urban,1980,"AED 1,37,129"
2323,3,1,Rural,2018,"AED 2,50,765"
2078,4,3,Rural,2013,"AED 2,23,538"
1335,3,1,Urban,1981,"AED 93,065"
2924,4,3,Suburb,1979,"AED 3,61,267"
1880,4,3,Urban,1958,"AED 95,229"
2453,2,3,Urban,2012,"AED 2,57,698"
1971,5,3,Suburb,2015,"AED 3,29,792"
1684,3,3,Urban,1965,"AED 1,80,479"
2812,4,1,Rural,1956,"AED 3,63,736"
2357,2,2,Urban,1999,"AED 1,69,897"
1740,4,2,Rural,1976,"AED 1,98,628"
2429,5,1,Urban,1993,"AED 2,30,331"
1029,4,3,Rural,2012,"AED 45,122"
2558,5,1,Urban,1989,"AED 3,27,495"
2540,4,1,Rural,1993,"AED 2,66,748"
1574,5,2,Urban,1961,"AED 1,95,557"
1220,3,1,Suburb,1987,"AED 63,612"
1826,5,3,Suburb,1984,"AED 1,80,807"
1593,5,1,Suburb,1970,"AED 2,19,640"
2517,3,2,Suburb,1985,"AED 2,10,843"
1753,5,3,Urban,1996,"AED 1,39,920"
2276,4,2,Suburb,1956,"AED 3,35,982"
2587,4,3,Rural,2001,"AED 1,97,022"
2344,4,3,Rural,1975,"AED 2,68,138"
2062,3,2,Suburb,1992,"AED 3,00,274"
2020,5,2,Suburb,2013,"AED 2,21,332"
2488,5,1,Suburb,1961,"AED 2,25,078"
2794,4,1,Rural,2011,"AED 2,52,702"
2961,5,3,Urban,1994,"AED 3,86,637"
2862,4,3,Suburb,1973,"AED 3,38,687"
2434,4,3,Urban,1965,"AED 2,52,913"
2435,4,3,Urban,1973,"AED 3,32,107"
1491,3,1,Rural,2006,"AED 1,51,927"
1437,2,1,Suburb,1955,"AED 1,42,447"
1478,2,2,Suburb,1974,"AED 1,58,119"
1782,5,1,Urban,1968,"AED 2,27,174"
1948,4,3,Rural,1976,"AED 1,42,073"
2007,2,1,Suburb,1988,"AED 3,07,105"
1071,2,3,Suburb,1955,"AED 1,36,780"
1581,5,2,Rural,1967,"AED 2,07,331"
1219,3,2,Rural,2014,"AED 1,27,694"
2027,5,1,Urban,2004,"AED 3,20,246"
2885,5,1,Suburb,1988,"AED 3,55,218"
2002,4,2,Suburb,2009,"AED 2,57,881"
2936,3,3,Urban,2015,"AED 2,68,197"
1289,5,1,Rural,2021,"AED 1,86,586"
1379,2,2,Suburb,2019,"AED 88,274"
2925,2,3,Rural,2019,"AED 3,45,525"
1803,5,1,Urban,1977,"AED 2,12,434"
2378,4,1,Suburb,2019,"AED 2,57,360"
1742,4,3,Suburb,2017,"AED 1,32,536"
2958,5,2,Rural,1974,"AED 2,96,358"
1079,3,3,Rural,2006,"AED 1,07,791"
1065,4,3,Urban,1967,"AED 2,04,829"
1135,2,1,Suburb,1964,"AED 1,55,723"
1398,3,1,Urban,1978,"AED 96,445"
2726,5,2,Rural,1984,"AED 3,55,031"
1346,3,3,Suburb,1986,"AED 1,60,040"
2871,4,1,Urban,1972,"AED 3,05,394"
2984,4,2,Suburb,1993,"AED 2,87,914"
1058,2,3,Suburb,2002,"AED 1,26,064"
1777,5,1,Suburb,1989,"AED 1,92,934"
1518,3,2,Rural,1991,"AED 2,33,629"
2903,3,1,Urban,2005,"AED 2,73,482"
1713,3,2,Urban,1979,"AED 1,89,986"
2867,3,2,Urban,1997,"AED 2,71,552"
1976,2,3,Suburb,1994,"AED 1,75,602"
2260,2,1,Urban,1992,"AED 1,71,171"
2803,2,2,Urban,2011,"AED 2,43,084"
1078,4,3,Suburb,1961,"AED 1,78,340"
2581,2,1,Rural,1956,"AED 2,42,423"
2778,2,3,Suburb,1992,"AED 3,30,089"
2823,5,3,Suburb,1958,"AED 3,93,523"
2695,5,1,Rural,2019,"AED 3,61,069"
1114,5,2,Suburb,2001,"AED 1,13,490"
1985,5,3,Rural,2010,"AED 1,41,318"
2485,2,1,Suburb,2017,"AED 2,50,069"
2649,2,1,Urban,2000,"AED 2,28,672"
1125,4,1,Suburb,1964,"AED 1,07,670"
2625,3,2,Suburb,1952,"AED 3,83,119"
1572,3,1,Suburb,2015,"AED 80,957"
1964,5,2,Rural,1991,"AED 2,31,823"
1499,4,2,Rural,1999,"AED 1,62,471"
1828,2,1,Rural,1968,"AED 2,18,718"
2125,3,1,Suburb,1994,"AED 1,32,629"
1625,5,3,Rural,1970,"AED 1,68,658"
2197,5,2,Suburb,2005,"AED 2,26,893"
1451,3,3,Suburb,2005,"AED 2,14,419"
2115,3,2,Suburb,1999,"AED 2,42,372"
2718,3,1,Rural,1987,"AED 2,68,877"
1384,2,3,Rural,1957,"AED 83,503"
2228,3,3,Rural,1989,"AED 3,61,043"
1362,4,1,Suburb,1981,"AED 1,36,696"
2730,4,1,Urban,2004,"AED 2,50,534"
2840,3,3,Rural,1993,"AED 2,87,306"
1497,2,1,Suburb,1983,"AED 1,63,241"
1536,5,1,Urban,1970,"AED 1,89,957"
2257,3,2,Urban,1969,"AED 2,01,858"
1015,3,1,Rural,1976,"AED 57,906"
1980,3,2,Suburb,1999,"AED 1,59,864"
2164,4,2,Rural,2005,"AED 1,68,510"
2971,4,1,Rural,1972,"AED 3,11,645"
1619,5,1,Urban,2012,"AED 1,70,494"
2443,2,3,Rural,2007,"AED 2,43,697"
2479,3,2,Rural,1956,"AED 3,02,446"
1299,3,2,Rural,1978,"AED 1,36,585"
1338,3,1,Urban,1998,"AED 20,757"
1302,5,1,Urban,1985,"AED 1,29,690"
2915,3,3,Rural,1979,"AED 3,32,777"
1591,4,1,Urban,1983,"AED 1,87,458"
1075,2,1,Urban,2002,"AED 1,12,059"
2811,4,3,Rural,1998,"AED 2,97,728"
1913,3,2,Suburb,1977,"AED 2,58,624"
2973,5,1,Rural,1952,"AED 3,30,791"
1779,4,1,Suburb,1973,"AED 1,84,661"
2647,2,2,Urban,1969,"AED 3,15,037"
1920,5,2,Suburb,1957,"AED 1,50,739"
2339,3,3,Suburb,1967,"AED 2,44,813"
2523,3,2,Urban,1998,"AED 2,75,563"
2098,5,1,Rural,1966,"AED 2,39,365"
2749,4,2,Rural,2013,"AED 2,93,646"
1365,4,3,Urban,1953,"AED 1,39,875"
2569,5,1,Rural,1972,"AED 2,55,356"
1652,4,3,Suburb,1999,"AED 81,278"
2005,2,3,Suburb,1983,"AED 1,79,072"
2701,5,3,Suburb,1999,"AED 2,66,703"
1395,2,3,Urban,1950,"AED 2,20,601"
2254,5,3,Suburb,1984,"AED 2,96,995"
1803,2,2,Urban,1970,"AED 2,02,803"
2051,3,3,Rural,1984,"AED 1,57,879"
2498,3,3,Urban,1972,"AED 2,72,948"
2318,4,3,Urban,2008,"AED 2,34,737"
1844,5,1,Urban,2014,"AED 1,75,060"
2450,3,3,Urban,1980,"AED 1,54,799"
1871,5,1,Suburb,1976,"AED 2,11,111"
2114,5,2,Suburb,1981,"AED 2,01,259"
1114,2,3,Urban,1977,"AED 1,56,673"
2182,3,3,Urban,1971,"AED 3,06,671"
2281,4,3,Suburb,1954,"AED 3,59,451"
1372,4,2,Suburb,1952,"AED 1,40,318"
1849,4,1,Suburb,2011,"AED 1,84,450"
1089,5,3,Rural,2000,"AED 1,94,038"
1756,4,2,Suburb,1997,"AED 1,44,596"
2321,5,2,Rural,2016,"AED 3,14,708"
1030,3,3,Rural,1972,"AED 1,18,975"
2852,5,1,Rural,2008,"AED 2,80,623"
1357,4,1,Suburb,1956,"AED 1,62,524"
2847,3,2,Suburb,2000,"AED 2,80,009"
1469,4,2,Suburb,1960,"AED 2,26,331"
2763,5,1,Urban,2007,"AED 3,65,964"
2874,5,1,Rural,1990,"AED 2,83,571"
2151,4,2,Suburb,1996,"AED 2,27,733"
2805,3,1,Suburb,2006,"AED 2,72,543"
1269,5,3,Suburb,1991,"AED 1,62,749"
2521,2,1,Urban,1977,"AED 3,17,334"
2436,2,1,Urban,1995,"AED 2,18,072"
1208,2,1,Rural,2018,"AED 1,00,697"
1689,2,3,Urban,1964,"AED 2,01,102"
2329,4,3,Suburb,1997,"AED 2,60,607"
2214,5,3,Suburb,2010,"AED 2,73,871"
2380,3,2,Suburb,1999,"AED 3,09,474"
